"","date","home.team","home.score","away.team","away.score","Temp"
"1139","2013-06-01","Vallecano",2,"Ath Bilbao",2,"T. 2012-2013"
"1140","2013-06-01","Zaragoza",1,"Ath Madrid",3,"T. 2012-2013"
"1141","2013-08-17","Sociedad",2,"Getafe",0,"T. 2013-2014"
"1142","2013-08-17","Valencia",1,"Malaga",0,"T. 2013-2014"
"1143","2013-08-17","Valladolid",1,"Ath Bilbao",2,"T. 2013-2014"
"1144","2013-08-18","Barcelona",7,"Levante",0,"T. 2013-2014"
"1145","2013-08-18","Osasuna",1,"Granada",2,"T. 2013-2014"
"1146","2013-08-18","Real Madrid",2,"Betis",1,"T. 2013-2014"
"1147","2013-08-18","Sevilla",1,"Ath Madrid",3,"T. 2013-2014"
"1148","2013-08-19","Almeria",2,"Villarreal",3,"T. 2013-2014"
"1149","2013-08-19","Celta",2,"Espanol",2,"T. 2013-2014"
"1150","2013-08-19","Vallecano",3,"Elche",0,"T. 2013-2014"
"1151","2013-08-23","Ath Bilbao",2,"Osasuna",0,"T. 2013-2014"
"1152","2013-08-23","Getafe",2,"Almeria",2,"T. 2013-2014"
"1153","2013-08-24","Elche",1,"Sociedad",1,"T. 2013-2014"
"1154","2013-08-24","Espanol",3,"Valencia",1,"T. 2013-2014"
"1155","2013-08-24","Villarreal",2,"Valladolid",1,"T. 2013-2014"
"1156","2013-08-25","Ath Madrid",5,"Vallecano",0,"T. 2013-2014"
"1157","2013-08-25","Betis",1,"Celta",2,"T. 2013-2014"
"1158","2013-08-25","Levante",0,"Sevilla",0,"T. 2013-2014"
"1159","2013-08-25","Malaga",0,"Barcelona",1,"T. 2013-2014"
"1160","2013-08-26","Granada",0,"Real Madrid",1,"T. 2013-2014"
"1161","2013-08-30","Almeria",2,"Elche",2,"T. 2013-2014"
"1162","2013-08-30","Vallecano",1,"Levante",2,"T. 2013-2014"
"1163","2013-08-31","Celta",1,"Granada",1,"T. 2013-2014"
"1164","2013-08-31","Osasuna",0,"Villarreal",3,"T. 2013-2014"
"1165","2013-08-31","Valladolid",1,"Getafe",0,"T. 2013-2014"
"1166","2013-09-01","Espanol",0,"Betis",0,"T. 2013-2014"
"1167","2013-09-01","Real Madrid",3,"Ath Bilbao",1,"T. 2013-2014"
"1168","2013-09-01","Sevilla",2,"Malaga",2,"T. 2013-2014"
"1169","2013-09-01","Sociedad",1,"Ath Madrid",2,"T. 2013-2014"
"1170","2013-09-01","Valencia",2,"Barcelona",3,"T. 2013-2014"
"1171","2013-09-14","Ath Madrid",4,"Almeria",2,"T. 2013-2014"
"1172","2013-09-14","Barcelona",3,"Sevilla",2,"T. 2013-2014"
"1173","2013-09-14","Levante",0,"Sociedad",0,"T. 2013-2014"
"1174","2013-09-14","Villarreal",2,"Real Madrid",2,"T. 2013-2014"
"1175","2013-09-15","Betis",3,"Valencia",1,"T. 2013-2014"
"1176","2013-09-15","Getafe",2,"Osasuna",1,"T. 2013-2014"
"1177","2013-09-15","Granada",0,"Espanol",1,"T. 2013-2014"
"1178","2013-09-15","Malaga",5,"Vallecano",0,"T. 2013-2014"
"1179","2013-09-16","Ath Bilbao",3,"Celta",2,"T. 2013-2014"
"1180","2013-09-16","Elche",0,"Valladolid",0,"T. 2013-2014"
"1181","2013-09-20","Osasuna",2,"Elche",1,"T. 2013-2014"
"1182","2013-09-21","Almeria",2,"Levante",2,"T. 2013-2014"
"1183","2013-09-21","Sociedad",0,"Malaga",0,"T. 2013-2014"
"1184","2013-09-21","Valladolid",0,"Ath Madrid",2,"T. 2013-2014"
"1185","2013-09-21","Vallecano",0,"Barcelona",4,"T. 2013-2014"
"1186","2013-09-22","Betis",0,"Granada",0,"T. 2013-2014"
"1187","2013-09-22","Celta",0,"Villarreal",0,"T. 2013-2014"
"1188","2013-09-22","Real Madrid",4,"Getafe",1,"T. 2013-2014"
"1189","2013-09-22","Valencia",3,"Sevilla",1,"T. 2013-2014"
"1190","2013-09-23","Espanol",3,"Ath Bilbao",2,"T. 2013-2014"
"1191","2013-09-24","Ath Madrid",2,"Osasuna",1,"T. 2013-2014"
"1192","2013-09-24","Barcelona",4,"Sociedad",1,"T. 2013-2014"
"1193","2013-09-24","Levante",1,"Valladolid",1,"T. 2013-2014"
"1194","2013-09-24","Malaga",2,"Almeria",0,"T. 2013-2014"
"1195","2013-09-25","Elche",1,"Real Madrid",2,"T. 2013-2014"
"1196","2013-09-25","Granada",0,"Valencia",1,"T. 2013-2014"
"1197","2013-09-25","Sevilla",4,"Vallecano",1,"T. 2013-2014"
"1198","2013-09-26","Ath Bilbao",2,"Betis",1,"T. 2013-2014"
"1199","2013-09-26","Getafe",2,"Celta",0,"T. 2013-2014"
"1200","2013-09-26","Villarreal",2,"Espanol",1,"T. 2013-2014"
"1201","2013-09-27","Valladolid",2,"Malaga",2,"T. 2013-2014"
"1202","2013-09-28","Almeria",0,"Barcelona",2,"T. 2013-2014"
"1203","2013-09-28","Real Madrid",0,"Ath Madrid",1,"T. 2013-2014"
"1204","2013-09-28","Sociedad",1,"Sevilla",1,"T. 2013-2014"
"1205","2013-09-28","Valencia",1,"Vallecano",0,"T. 2013-2014"
"1206","2013-09-29","Betis",1,"Villarreal",0,"T. 2013-2014"
"1207","2013-09-29","Celta",0,"Elche",1,"T. 2013-2014"
"1208","2013-09-29","Espanol",0,"Getafe",2,"T. 2013-2014"
"1209","2013-09-29","Osasuna",0,"Levante",1,"T. 2013-2014"
"1210","2013-09-30","Granada",2,"Ath Bilbao",0,"T. 2013-2014"
"1211","2013-10-04","Malaga",0,"Osasuna",1,"T. 2013-2014"
"1212","2013-10-04","Villarreal",3,"Granada",0,"T. 2013-2014"
"1213","2013-10-05","Barcelona",4,"Valladolid",1,"T. 2013-2014"
"1214","2013-10-05","Elche",2,"Espanol",1,"T. 2013-2014"
"1215","2013-10-05","Levante",2,"Real Madrid",3,"T. 2013-2014"
"1216","2013-10-05","Vallecano",1,"Sociedad",0,"T. 2013-2014"
"1217","2013-10-06","Ath Bilbao",1,"Valencia",1,"T. 2013-2014"
"1218","2013-10-06","Ath Madrid",2,"Celta",1,"T. 2013-2014"
"1219","2013-10-06","Getafe",3,"Betis",1,"T. 2013-2014"
"1220","2013-10-06","Sevilla",2,"Almeria",1,"T. 2013-2014"
"1221","2013-10-19","Espanol",1,"Ath Madrid",0,"T. 2013-2014"
"1222","2013-10-19","Osasuna",0,"Barcelona",0,"T. 2013-2014"
"1223","2013-10-19","Real Madrid",2,"Malaga",0,"T. 2013-2014"
"1224","2013-10-19","Valencia",1,"Sociedad",2,"T. 2013-2014"
"1225","2013-10-20","Almeria",0,"Vallecano",1,"T. 2013-2014"
"1226","2013-10-20","Betis",1,"Elche",2,"T. 2013-2014"
"1227","2013-10-20","Granada",0,"Getafe",2,"T. 2013-2014"
"1228","2013-10-20","Valladolid",2,"Sevilla",2,"T. 2013-2014"
"1229","2013-10-21","Ath Bilbao",2,"Villarreal",0,"T. 2013-2014"
"1230","2013-10-21","Celta",0,"Levante",1,"T. 2013-2014"
"1231","2013-10-25","Vallecano",0,"Valladolid",3,"T. 2013-2014"
"1232","2013-10-26","Barcelona",2,"Real Madrid",1,"T. 2013-2014"
"1233","2013-10-26","Elche",0,"Granada",1,"T. 2013-2014"
"1234","2013-10-26","Levante",3,"Espanol",0,"T. 2013-2014"
"1235","2013-10-26","Malaga",0,"Celta",5,"T. 2013-2014"
"1236","2013-10-27","Ath Madrid",5,"Betis",0,"T. 2013-2014"
"1237","2013-10-27","Sevilla",2,"Osasuna",1,"T. 2013-2014"
"1238","2013-10-27","Sociedad",3,"Almeria",0,"T. 2013-2014"
"1239","2013-10-27","Villarreal",4,"Valencia",1,"T. 2013-2014"
"1240","2013-10-28","Getafe",0,"Ath Bilbao",1,"T. 2013-2014"
"1241","2013-10-29","Celta",0,"Barcelona",3,"T. 2013-2014"
"1242","2013-10-29","Espanol",0,"Malaga",0,"T. 2013-2014"
"1243","2013-10-30","Osasuna",3,"Vallecano",1,"T. 2013-2014"
"1244","2013-10-30","Real Madrid",7,"Sevilla",3,"T. 2013-2014"
"1245","2013-10-30","Valencia",1,"Almeria",2,"T. 2013-2014"
"1246","2013-10-30","Valladolid",2,"Sociedad",2,"T. 2013-2014"
"1247","2013-10-31","Ath Bilbao",2,"Elche",2,"T. 2013-2014"
"1248","2013-10-31","Betis",0,"Levante",0,"T. 2013-2014"
"1249","2013-10-31","Granada",1,"Ath Madrid",2,"T. 2013-2014"
"1250","2013-10-31","Villarreal",0,"Getafe",2,"T. 2013-2014"
"1251","2013-11-01","Barcelona",1,"Espanol",0,"T. 2013-2014"
"1252","2013-11-02","Almeria",1,"Valladolid",0,"T. 2013-2014"
"1253","2013-11-02","Sevilla",0,"Celta",1,"T. 2013-2014"
"1254","2013-11-02","Sociedad",5,"Osasuna",0,"T. 2013-2014"
"1255","2013-11-02","Vallecano",2,"Real Madrid",3,"T. 2013-2014"
"1256","2013-11-03","Ath Madrid",2,"Ath Bilbao",0,"T. 2013-2014"
"1257","2013-11-03","Getafe",0,"Valencia",1,"T. 2013-2014"
"1258","2013-11-03","Levante",0,"Granada",1,"T. 2013-2014"
"1259","2013-11-03","Malaga",3,"Betis",2,"T. 2013-2014"
"1260","2013-11-04","Elche",0,"Villarreal",1,"T. 2013-2014"
"1261","2013-11-08","Granada",3,"Malaga",1,"T. 2013-2014"
"1262","2013-11-08","Osasuna",0,"Almeria",1,"T. 2013-2014"
"1263","2013-11-09","Ath Bilbao",2,"Levante",1,"T. 2013-2014"
"1264","2013-11-09","Celta",0,"Vallecano",2,"T. 2013-2014"
"1265","2013-11-09","Getafe",1,"Elche",1,"T. 2013-2014"
"1266","2013-11-09","Real Madrid",5,"Sociedad",1,"T. 2013-2014"
"1267","2013-11-10","Betis",1,"Barcelona",4,"T. 2013-2014"
"1268","2013-11-10","Espanol",1,"Sevilla",3,"T. 2013-2014"
"1269","2013-11-10","Valencia",2,"Valladolid",2,"T. 2013-2014"
"1270","2013-11-10","Villarreal",1,"Ath Madrid",1,"T. 2013-2014"
"1271","2013-11-22","Valladolid",0,"Osasuna",1,"T. 2013-2014"
"1272","2013-11-23","Almeria",0,"Real Madrid",5,"T. 2013-2014"
"1273","2013-11-23","Ath Madrid",7,"Getafe",0,"T. 2013-2014"
"1274","2013-11-23","Barcelona",4,"Granada",0,"T. 2013-2014"
"1275","2013-11-23","Sociedad",4,"Celta",3,"T. 2013-2014"
"1276","2013-11-24","Elche",2,"Valencia",1,"T. 2013-2014"
"1277","2013-11-24","Levante",0,"Villarreal",3,"T. 2013-2014"
"1278","2013-11-24","Sevilla",4,"Betis",0,"T. 2013-2014"
"1279","2013-11-24","Vallecano",1,"Espanol",4,"T. 2013-2014"
"1280","2013-11-25","Malaga",1,"Ath Bilbao",2,"T. 2013-2014"
"1281","2013-11-29","Getafe",1,"Levante",0,"T. 2013-2014"
"1282","2013-11-29","Villarreal",1,"Malaga",1,"T. 2013-2014"
"1283","2013-11-30","Celta",3,"Almeria",1,"T. 2013-2014"
"1284","2013-11-30","Elche",0,"Ath Madrid",2,"T. 2013-2014"
"1285","2013-11-30","Espanol",1,"Sociedad",2,"T. 2013-2014"
"1286","2013-11-30","Real Madrid",4,"Valladolid",0,"T. 2013-2014"
"1287","2013-12-01","Ath Bilbao",1,"Barcelona",0,"T. 2013-2014"
"1288","2013-12-01","Betis",2,"Vallecano",2,"T. 2013-2014"
"1289","2013-12-01","Granada",1,"Sevilla",2,"T. 2013-2014"
"1290","2013-12-01","Valencia",3,"Osasuna",0,"T. 2013-2014"
"1291","2013-12-13","Levante",2,"Elche",1,"T. 2013-2014"
"1292","2013-12-14","Barcelona",2,"Villarreal",1,"T. 2013-2014"
"1293","2013-12-14","Malaga",1,"Getafe",0,"T. 2013-2014"
"1294","2013-12-14","Osasuna",2,"Real Madrid",2,"T. 2013-2014"
"1295","2013-12-14","Vallecano",0,"Granada",2,"T. 2013-2014"
"1296","2013-12-15","Almeria",0,"Espanol",0,"T. 2013-2014"
"1297","2013-12-15","Ath Madrid",3,"Valencia",0,"T. 2013-2014"
"1298","2013-12-15","Sevilla",1,"Ath Bilbao",1,"T. 2013-2014"
"1299","2013-12-15","Sociedad",5,"Betis",1,"T. 2013-2014"
"1300","2013-12-16","Valladolid",3,"Celta",0,"T. 2013-2014"
"1301","2013-12-20","Elche",0,"Malaga",1,"T. 2013-2014"
"1302","2013-12-21","Ath Madrid",3,"Levante",2,"T. 2013-2014"
"1303","2013-12-21","Betis",0,"Almeria",1,"T. 2013-2014"
"1304","2013-12-21","Granada",1,"Sociedad",3,"T. 2013-2014"
"1305","2013-12-21","Villarreal",1,"Sevilla",2,"T. 2013-2014"
"1306","2013-12-22","Ath Bilbao",2,"Vallecano",1,"T. 2013-2014"
"1307","2013-12-22","Celta",1,"Osasuna",1,"T. 2013-2014"
"1308","2013-12-22","Espanol",4,"Valladolid",2,"T. 2013-2014"
"1309","2013-12-22","Getafe",2,"Barcelona",5,"T. 2013-2014"
"1310","2013-12-22","Valencia",2,"Real Madrid",3,"T. 2013-2014"
"1311","2014-01-04","Almeria",3,"Granada",0,"T. 2013-2014"
"1312","2014-01-04","Malaga",0,"Ath Madrid",1,"T. 2013-2014"
"1313","2014-01-04","Valencia",2,"Levante",0,"T. 2013-2014"
"1314","2014-01-04","Valladolid",0,"Betis",0,"T. 2013-2014"
"1315","2014-01-05","Barcelona",4,"Elche",0,"T. 2013-2014"
"1316","2014-01-05","Osasuna",1,"Espanol",0,"T. 2013-2014"
"1317","2014-01-05","Sevilla",3,"Getafe",0,"T. 2013-2014"
"1318","2014-01-05","Sociedad",2,"Ath Bilbao",0,"T. 2013-2014"
"1319","2014-01-06","Real Madrid",3,"Celta",0,"T. 2013-2014"
"1320","2014-01-06","Vallecano",2,"Villarreal",5,"T. 2013-2014"
"1321","2014-01-10","Granada",4,"Valladolid",0,"T. 2013-2014"
"1322","2014-01-11","Ath Bilbao",6,"Almeria",1,"T. 2013-2014"
"1323","2014-01-11","Ath Madrid",0,"Barcelona",0,"T. 2013-2014"
"1324","2014-01-11","Celta",2,"Valencia",1,"T. 2013-2014"
"1325","2014-01-11","Elche",1,"Sevilla",1,"T. 2013-2014"
"1326","2014-01-12","Betis",1,"Osasuna",2,"T. 2013-2014"
"1327","2014-01-12","Espanol",0,"Real Madrid",1,"T. 2013-2014"
"1328","2014-01-12","Getafe",0,"Vallecano",1,"T. 2013-2014"
"1329","2014-01-12","Levante",1,"Malaga",0,"T. 2013-2014"
"1330","2014-01-13","Villarreal",5,"Sociedad",1,"T. 2013-2014"
"1331","2014-01-17","Malaga",0,"Valencia",0,"T. 2013-2014"
"1332","2014-01-18","Betis",0,"Real Madrid",5,"T. 2013-2014"
"1333","2014-01-18","Elche",2,"Vallecano",0,"T. 2013-2014"
"1334","2014-01-18","Espanol",1,"Celta",0,"T. 2013-2014"
"1335","2014-01-18","Granada",0,"Osasuna",0,"T. 2013-2014"
"1336","2014-01-19","Ath Madrid",1,"Sevilla",1,"T. 2013-2014"
"1337","2014-01-19","Getafe",2,"Sociedad",2,"T. 2013-2014"
"1338","2014-01-19","Levante",1,"Barcelona",1,"T. 2013-2014"
"1339","2014-01-19","Villarreal",2,"Almeria",0,"T. 2013-2014"
"1340","2014-01-20","Ath Bilbao",4,"Valladolid",2,"T. 2013-2014"
"1341","2014-01-24","Celta",4,"Betis",2,"T. 2013-2014"
"1342","2014-01-25","Real Madrid",2,"Granada",0,"T. 2013-2014"
"1343","2014-01-25","Sevilla",2,"Levante",3,"T. 2013-2014"
"1344","2014-01-25","Valencia",2,"Espanol",2,"T. 2013-2014"
"1345","2014-01-25","Valladolid",1,"Villarreal",0,"T. 2013-2014"
"1346","2014-01-26","Almeria",1,"Getafe",0,"T. 2013-2014"
"1347","2014-01-26","Barcelona",3,"Malaga",0,"T. 2013-2014"
"1348","2014-01-26","Osasuna",1,"Ath Bilbao",5,"T. 2013-2014"
"1349","2014-01-26","Vallecano",2,"Ath Madrid",4,"T. 2013-2014"
"1350","2014-01-27","Sociedad",4,"Elche",0,"T. 2013-2014"
"1351","2014-01-31","Granada",1,"Celta",2,"T. 2013-2014"
"1352","2014-02-01","Barcelona",2,"Valencia",3,"T. 2013-2014"
"1353","2014-02-01","Getafe",0,"Valladolid",0,"T. 2013-2014"
"1354","2014-02-01","Levante",0,"Vallecano",0,"T. 2013-2014"
"1355","2014-02-01","Malaga",3,"Sevilla",2,"T. 2013-2014"
"1356","2014-02-02","Ath Bilbao",1,"Real Madrid",1,"T. 2013-2014"
"1357","2014-02-02","Ath Madrid",4,"Sociedad",0,"T. 2013-2014"
"1358","2014-02-02","Betis",2,"Espanol",0,"T. 2013-2014"
"1359","2014-02-02","Elche",1,"Almeria",0,"T. 2013-2014"
"1360","2014-02-03","Villarreal",3,"Osasuna",1,"T. 2013-2014"
"1361","2014-02-07","Espanol",1,"Granada",0,"T. 2013-2014"
"1362","2014-02-08","Almeria",2,"Ath Madrid",0,"T. 2013-2014"
"1363","2014-02-08","Real Madrid",4,"Villarreal",2,"T. 2013-2014"
"1364","2014-02-08","Valencia",5,"Betis",0,"T. 2013-2014"
"1365","2014-02-08","Vallecano",4,"Malaga",1,"T. 2013-2014"
"1366","2014-02-09","Osasuna",2,"Getafe",0,"T. 2013-2014"
"1367","2014-02-09","Sevilla",1,"Barcelona",4,"T. 2013-2014"
"1368","2014-02-09","Sociedad",0,"Levante",0,"T. 2013-2014"
"1369","2014-02-09","Valladolid",2,"Elche",2,"T. 2013-2014"
"1370","2014-02-10","Celta",0,"Ath Bilbao",0,"T. 2013-2014"
"1371","2014-02-14","Elche",0,"Osasuna",0,"T. 2013-2014"
"1372","2014-02-15","Ath Madrid",3,"Valladolid",0,"T. 2013-2014"
"1373","2014-02-15","Barcelona",6,"Vallecano",0,"T. 2013-2014"
"1374","2014-02-15","Levante",1,"Almeria",0,"T. 2013-2014"
"1375","2014-02-15","Villarreal",0,"Celta",2,"T. 2013-2014"
"1376","2014-02-16","Ath Bilbao",1,"Espanol",2,"T. 2013-2014"
"1377","2014-02-16","Getafe",0,"Real Madrid",3,"T. 2013-2014"
"1378","2014-02-16","Granada",1,"Betis",0,"T. 2013-2014"
"1379","2014-02-16","Sevilla",0,"Valencia",0,"T. 2013-2014"
"1380","2014-02-17","Malaga",0,"Sociedad",1,"T. 2013-2014"
"1381","2014-02-21","Valladolid",1,"Levante",1,"T. 2013-2014"
"1382","2014-02-22","Almeria",0,"Malaga",0,"T. 2013-2014"
"1383","2014-02-22","Celta",1,"Getafe",1,"T. 2013-2014"
"1384","2014-02-22","Real Madrid",3,"Elche",0,"T. 2013-2014"
"1385","2014-02-22","Sociedad",3,"Barcelona",1,"T. 2013-2014"
"1386","2014-02-23","Betis",0,"Ath Bilbao",2,"T. 2013-2014"
"1387","2014-02-23","Osasuna",3,"Ath Madrid",0,"T. 2013-2014"
"1388","2014-02-23","Valencia",2,"Granada",1,"T. 2013-2014"
"1389","2014-02-23","Vallecano",0,"Sevilla",1,"T. 2013-2014"
"1390","2014-02-24","Espanol",1,"Villarreal",2,"T. 2013-2014"
"1391","2014-02-28","Ath Bilbao",4,"Granada",0,"T. 2013-2014"
"1392","2014-03-01","Elche",1,"Celta",0,"T. 2013-2014"
"1393","2014-03-01","Getafe",0,"Espanol",0,"T. 2013-2014"
"1394","2014-03-01","Levante",2,"Osasuna",0,"T. 2013-2014"
"1395","2014-03-01","Malaga",1,"Valladolid",1,"T. 2013-2014"
"1396","2014-03-02","Ath Madrid",2,"Real Madrid",2,"T. 2013-2014"
"1397","2014-03-02","Barcelona",4,"Almeria",1,"T. 2013-2014"
"1398","2014-03-02","Sevilla",1,"Sociedad",0,"T. 2013-2014"
"1399","2014-03-02","Vallecano",1,"Valencia",0,"T. 2013-2014"
"1400","2014-03-02","Villarreal",1,"Betis",1,"T. 2013-2014"
"1401","2014-03-08","Betis",2,"Getafe",0,"T. 2013-2014"
"1402","2014-03-08","Celta",0,"Ath Madrid",2,"T. 2013-2014"
"1403","2014-03-08","Granada",2,"Villarreal",0,"T. 2013-2014"
"1404","2014-03-08","Valladolid",1,"Barcelona",0,"T. 2013-2014"
"1405","2014-03-09","Almeria",1,"Sevilla",3,"T. 2013-2014"
"1406","2014-03-09","Espanol",3,"Elche",1,"T. 2013-2014"
"1407","2014-03-09","Real Madrid",3,"Levante",0,"T. 2013-2014"
"1408","2014-03-09","Valencia",1,"Ath Bilbao",1,"T. 2013-2014"
"1409","2014-03-10","Osasuna",0,"Malaga",2,"T. 2013-2014"
"1410","2014-03-10","Sociedad",2,"Vallecano",3,"T. 2013-2014"
"1411","2014-03-14","Getafe",3,"Granada",3,"T. 2013-2014"
"1412","2014-03-15","Ath Madrid",1,"Espanol",0,"T. 2013-2014"
"1413","2014-03-15","Levante",0,"Celta",1,"T. 2013-2014"
"1414","2014-03-15","Malaga",0,"Real Madrid",1,"T. 2013-2014"
"1415","2014-03-15","Vallecano",3,"Almeria",1,"T. 2013-2014"
"1416","2014-03-16","Barcelona",7,"Osasuna",0,"T. 2013-2014"
"1417","2014-03-16","Elche",0,"Betis",0,"T. 2013-2014"
"1418","2014-03-16","Sevilla",4,"Valladolid",1,"T. 2013-2014"
"1419","2014-03-16","Sociedad",1,"Valencia",0,"T. 2013-2014"
"1420","2014-03-17","Villarreal",1,"Ath Bilbao",1,"T. 2013-2014"
"1421","2014-03-21","Celta",0,"Malaga",2,"T. 2013-2014"
"1422","2014-03-22","Ath Bilbao",1,"Getafe",0,"T. 2013-2014"
"1423","2014-03-22","Espanol",0,"Levante",0,"T. 2013-2014"
"1424","2014-03-22","Granada",1,"Elche",0,"T. 2013-2014"
"1425","2014-03-22","Valladolid",1,"Vallecano",1,"T. 2013-2014"
"1426","2014-03-23","Betis",0,"Ath Madrid",2,"T. 2013-2014"
"1427","2014-03-23","Osasuna",1,"Sevilla",2,"T. 2013-2014"
"1428","2014-03-23","Real Madrid",3,"Barcelona",4,"T. 2013-2014"
"1429","2014-03-23","Valencia",2,"Villarreal",1,"T. 2013-2014"
"1430","2014-03-24","Almeria",4,"Sociedad",3,"T. 2013-2014"
"1431","2014-03-25","Elche",0,"Ath Bilbao",0,"T. 2013-2014"
"1432","2014-03-25","Malaga",1,"Espanol",2,"T. 2013-2014"
"1433","2014-03-26","Ath Madrid",1,"Granada",0,"T. 2013-2014"
"1434","2014-03-26","Barcelona",3,"Celta",0,"T. 2013-2014"
"1435","2014-03-26","Sevilla",2,"Real Madrid",1,"T. 2013-2014"
"1436","2014-03-26","Vallecano",1,"Osasuna",0,"T. 2013-2014"
"1437","2014-03-27","Almeria",2,"Valencia",2,"T. 2013-2014"
"1438","2014-03-27","Getafe",0,"Villarreal",1,"T. 2013-2014"
"1439","2014-03-27","Levante",1,"Betis",3,"T. 2013-2014"
"1440","2014-03-27","Sociedad",1,"Valladolid",0,"T. 2013-2014"
"1441","2014-03-29","Ath Bilbao",1,"Ath Madrid",2,"T. 2013-2014"
"1442","2014-03-29","Celta",1,"Sevilla",0,"T. 2013-2014"
"1443","2014-03-29","Espanol",0,"Barcelona",1,"T. 2013-2014"
"1444","2014-03-29","Real Madrid",5,"Vallecano",0,"T. 2013-2014"
"1445","2014-03-30","Osasuna",1,"Sociedad",1,"T. 2013-2014"
"1446","2014-03-30","Valencia",1,"Getafe",3,"T. 2013-2014"
"1447","2014-03-30","Valladolid",1,"Almeria",0,"T. 2013-2014"
"1448","2014-03-30","Villarreal",1,"Elche",1,"T. 2013-2014"
"1449","2014-03-31","Betis",1,"Malaga",2,"T. 2013-2014"
"1450","2014-03-31","Granada",0,"Levante",2,"T. 2013-2014"
"1451","2014-04-04","Almeria",1,"Osasuna",2,"T. 2013-2014"
"1452","2014-04-05","Ath Madrid",1,"Villarreal",0,"T. 2013-2014"
"1453","2014-04-05","Barcelona",3,"Betis",1,"T. 2013-2014"
"1454","2014-04-05","Sociedad",0,"Real Madrid",4,"T. 2013-2014"
"1455","2014-04-05","Vallecano",3,"Celta",0,"T. 2013-2014"
"1456","2014-04-06","Elche",1,"Getafe",0,"T. 2013-2014"
"1457","2014-04-06","Malaga",4,"Granada",1,"T. 2013-2014"
"1458","2014-04-06","Sevilla",4,"Espanol",1,"T. 2013-2014"
"1459","2014-04-06","Valladolid",0,"Valencia",0,"T. 2013-2014"
"1460","2014-04-07","Levante",1,"Ath Bilbao",2,"T. 2013-2014"
"1461","2014-04-11","Osasuna",0,"Valladolid",0,"T. 2013-2014"
"1462","2014-04-12","Celta",2,"Sociedad",2,"T. 2013-2014"
"1463","2014-04-12","Granada",1,"Barcelona",0,"T. 2013-2014"
"1464","2014-04-12","Real Madrid",4,"Almeria",0,"T. 2013-2014"
"1465","2014-04-12","Villarreal",1,"Levante",0,"T. 2013-2014"
"1466","2014-04-13","Betis",0,"Sevilla",2,"T. 2013-2014"
"1467","2014-04-13","Espanol",2,"Vallecano",2,"T. 2013-2014"
"1468","2014-04-13","Getafe",0,"Ath Madrid",2,"T. 2013-2014"
"1469","2014-04-13","Valencia",2,"Elche",1,"T. 2013-2014"
"1470","2014-04-14","Ath Bilbao",3,"Malaga",0,"T. 2013-2014"
"1471","2014-04-18","Ath Madrid",2,"Elche",0,"T. 2013-2014"
"1472","2014-04-19","Levante",0,"Getafe",0,"T. 2013-2014"
"1473","2014-04-19","Osasuna",1,"Valencia",1,"T. 2013-2014"
"1474","2014-04-19","Sociedad",2,"Espanol",1,"T. 2013-2014"
"1475","2014-04-20","Almeria",2,"Celta",4,"T. 2013-2014"
"1476","2014-04-20","Barcelona",2,"Ath Bilbao",1,"T. 2013-2014"
"1477","2014-04-20","Sevilla",4,"Granada",0,"T. 2013-2014"
"1478","2014-04-20","Vallecano",3,"Betis",1,"T. 2013-2014"
"1479","2014-04-21","Malaga",2,"Villarreal",0,"T. 2013-2014"
"1480","2014-04-25","Elche",1,"Levante",1,"T. 2013-2014"
"1481","2014-04-26","Betis",0,"Sociedad",1,"T. 2013-2014"
"1482","2014-04-26","Getafe",1,"Malaga",0,"T. 2013-2014"
"1483","2014-04-26","Granada",0,"Vallecano",3,"T. 2013-2014"
"1484","2014-04-26","Real Madrid",4,"Osasuna",0,"T. 2013-2014"
"1485","2014-04-27","Ath Bilbao",3,"Sevilla",1,"T. 2013-2014"
"1486","2014-04-27","Espanol",1,"Almeria",2,"T. 2013-2014"
"1487","2014-04-27","Valencia",0,"Ath Madrid",1,"T. 2013-2014"
"1488","2014-04-27","Villarreal",2,"Barcelona",3,"T. 2013-2014"
"1489","2014-04-28","Celta",4,"Valladolid",1,"T. 2013-2014"
"1490","2014-05-02","Vallecano",0,"Ath Bilbao",3,"T. 2013-2014"
"1491","2014-05-03","Barcelona",2,"Getafe",2,"T. 2013-2014"
"1492","2014-05-03","Malaga",0,"Elche",1,"T. 2013-2014"
"1493","2014-05-03","Osasuna",0,"Celta",2,"T. 2013-2014"
"1494","2014-05-03","Valladolid",1,"Espanol",0,"T. 2013-2014"
"1495","2014-05-04","Almeria",3,"Betis",2,"T. 2013-2014"
"1496","2014-05-04","Levante",2,"Ath Madrid",0,"T. 2013-2014"
"1497","2014-05-04","Real Madrid",2,"Valencia",2,"T. 2013-2014"
"1498","2014-05-04","Sevilla",0,"Villarreal",0,"T. 2013-2014"
"1499","2014-05-05","Sociedad",1,"Granada",1,"T. 2013-2014"
"1500","2014-05-07","Valladolid",1,"Real Madrid",1,"T. 2013-2014"
"1501","2014-05-10","Levante",2,"Valencia",0,"T. 2013-2014"
"1502","2014-05-10","Villarreal",4,"Vallecano",0,"T. 2013-2014"
"1503","2014-05-11","Ath Bilbao",1,"Sociedad",1,"T. 2013-2014"
"1504","2014-05-11","Ath Madrid",1,"Malaga",1,"T. 2013-2014"
